time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,-0.4900604148612913,1.9476286957165787,17.05909465587331,0.18201325176527927,0.04618298935511422,0.0,-0.7256188565467837,2.589317413891906,5.129482440977843,0.03392992763178583,-0.046815875745121874,0.0,491.5591703888265,489.7475505834315,491.0346976287677,491.66140446955274
2.4600000000000017,-0.5344293410007929,2.1061452014815876,17.366921513948423,0.18357965755761452,0.04364739676748197,0.0,-0.7531118016987091,2.6946516962113995,5.131290435623628,0.0019290773950663004,-0.03442889664405174,0.0,436.09182927498375,437.1244331883464,440.12893968008797,437.4720676175178
2.520000000000002,-0.58038460851449,2.2709002599720356,17.674371316137844,0.18326827522249722,0.04153849264263876,0.0,-0.7785568584134177,2.7971067482899707,5.117035302630681,-0.025865617798330125,-0.03662736651992361,0.0,432.9455611476731,432.7599456910413,433.63565839493396,431.2941059940316
2.580000000000002,-0.6277138105451429,2.441256998181954,17.978162453513434,0.18158512672654137,0.039943701461309544,0.0,-0.7989759194241777,2.881337810793731,5.009820549350236,-0.03282956951260676,-0.011675748486586122,0.0,400.4773676219902,402.7406507009413,400.2830558842838,399.6483672646707
2.640000000000002,-0.6764216692988508,2.617403483142443,18.27977513089734,0.17945720096817652,0.03912387195031641,0.0,-0.8245456516257611,2.989894139823159,5.043752940605198,-0.041339351458549445,-0.017970009073981552,0.0,448.0461328181672,447.5341343288253,446.90813645668453,446.21330120907584
2.700000000000002,-0.7265877367061484,2.7997265655006274,18.581901696176978,0.17692113405425847,0.03820870903047169,0.0,-0.8475791846779201,3.0872408904583737,5.027207109227661,-0.04419191091293984,-0.01030762568145513,0.0,430.29274787315666,430.94113248783657,431.8381757354084,431.59641387311933
2.760000000000002,-0.7781203603829513,2.987816636077289,18.882985203888904,0.1744315603898503,0.03772083409898208,0.0,-0.8701356970103994,3.182121128672896,5.008995050180081,-0.03657922005793631,-0.0040995815138654985,0.0,430.5779262819825,431.1030153778135,429.73314862908717,430.37708823124535
2.820000000000002,-0.8310840056269314,3.1819213215814046,19.185154493318286,0.17316471981139703,0.03805123744208494,0.0,-0.8953211895786412,3.287728505804575,5.063027884466668,-0.0008341387377518352,0.019914515044546804,0.0,452.59896460640795,454.5278772084032,452.1212634779827,454.99238349794916
2.880000000000002,-0.8854061734159377,3.3815857268136584,19.486337064945467,0.17369937540188207,0.03910866830641524,0.0,-0.9155203640473706,3.3677434644405837,4.976729784711707,0.023476418016915655,0.01259656916667717,0.0,408.14949473692775,407.4956778952624,406.818638978543,408.99002551946035
2.940000000000002,-0.941164127532942,3.58696177039237,19.78755849636505,0.17503503037641632,0.039776635923709946,0.0,-0.9431349566481231,3.478085031603716,5.063449920302561,0.01971208170947225,0.008031588345127148,0.0,464.81061671288904,464.45253905309613,462.9383964371293,462.6420536337995
3.000000000000002,-0.9986608717475692,3.799263629942791,20.0956526508973,0.17664105800123142,0.039747924068843865,0.0,-0.9734338401645083,3.59856630606402,5.205530896539532,0.03806783859454736,-0.028811480029003682,0.0,483.04146271457546,480.25463093663046,480.61982315905556,482.0093331563541
3.0600000000000023,-1.0578999830019127,4.018517321901632,20.410596463584906,0.17917870113517864,0.03788516811719056,0.0,-1.0010096842103815,3.7099498406583016,5.292021183279626,0.049630268259746306,-0.0359371018938343,0.0,467.3336717588261,466.7775418845288,465.3771086000768,466.2822895182154
3.1200000000000023,-1.1187747115918711,4.244581094316081,20.731218277515847,0.1824655125413397,0.035401296521534675,0.0,-1.0278966915077414,3.8256300467136226,5.394679158842428,0.0634783902365371,-0.05550734343875499,0.0,473.61464717890976,472.1058927395971,471.7004080148675,472.7705804642895
3.1800000000000024,-1.1812147363567271,4.477674414984865,21.058174780054447,0.1858367444675615,0.031752667116903055,0.0,-1.0530640614079525,3.9443124430586454,5.503119761904643,0.03472016337780108,-0.07437889203298031,0.0,476.22078396941106,474.7723151557139,477.0161633385836,474.8163679766008
3.2400000000000024,-1.245008818649061,4.717473505337501,21.38918054101762,0.1881924827102992,0.026847075334361925,0.0,-1.072987198898016,4.049051904278448,5.530141179320201,0.04707293221105548,-0.10364808032877174,0.0,453.25969661060424,450.8950659488466,451.6529392145538,452.6490563097638
3.3000000000000025,-1.309926362363023,4.9637490625763485,21.72267045233953,0.1908918711450518,0.02036111796123219,0.0,-1.0903276186196595,4.160224744515196,5.585756765972195,0.040460525665865305,-0.11894201354014805,0.0,461.69554085758455,460.4770706995946,462.42043374112234,461.90022123823894
3.3600000000000025,-1.3756784033699703,5.215931291744796,22.055388050929075,0.1928397847262575,0.013227512276134945,0.0,-1.100891198146194,4.245986463601043,5.505169238629325,0.007333284291196044,-0.11879652744757818,0.0,417.23219803250555,417.2311810563625,420.7300478919506,417.85174559734975
3.4200000000000026,-1.4420078016874591,5.474053188204003,22.387322143064555,0.19378482461078672,0.006080648376316056,0.0,-1.1094173199134931,4.357957726486416,5.558947407318648,0.02875934247194364,-0.1197572130564457,0.0,460.53993221581163,460.45170030535235,461.02317029485914,462.71327476920925
3.4800000000000026,-1.5087166874586044,5.7390305927267,22.72318474773159,0.19590563519427917,6.282231453667311,0.0,-1.1135205743563126,4.474600931996554,5.635938560630645,0.046032953541031325,-0.11263758010713926,0.0,469.19941700260176,469.74039747644684,468.04870095433813,469.39185536405904
3.5400000000000027,-1.5755457094382495,6.0100809026062185,23.058890965982613,0.19888405570400902,6.275798793733054,0.0,-1.1136305322962534,4.560585772393658,5.554587103916042,0.05602138717133723,-0.09812208540380742,0.0,419.66323890911605,420.9106708452304,417.7737483827675,418.6456716597608
3.6000000000000028,-1.6422564748995525,6.287055326041835,23.39337141752065,0.20201039085532724,6.269490340221907,0.0,-1.109511232521779,4.672018330200203,5.594369823415434,0.04282625121922957,-0.12533337162154834,0.0,459.543803982838,457.37150227460717,458.36301204748366,457.314587110402
3.660000000000003,-1.7086338092062272,6.570258756866734,23.72784298784448,0.20424531425704995,6.26182290445761,0.0,-1.1024587764241567,4.7681970932998805,5.554774511967184,0.02273185747325472,-0.13321753621702123,0.0,433.04964084910966,432.3703224942747,434.9752028397311,433.2893853684323
3.720000000000003,-1.7743351800895293,6.860373526121725,24.065397146774526,0.20579988815561823,6.253611112881014,0.0,-1.0867403241578093,4.902135200713967,5.696121325682269,0.0316077198497516,-0.1453776374640578,0.0,489.02547683324934,488.1030677651937,489.997538853314,490.6571212136133
3.780000000000003,-1.8389330663618584,7.158395237316329,24.410764953867847,0.20725834680441935,6.245021697928832,0.0,-1.0656481458632068,5.0318045898882255,5.815321111958069,0.002787718615245389,-0.13905370251326793,0.0,485.3487389798908,485.8059998524995,484.97923604049515,482.8092935764767
3.840000000000003,-1.9022354614338268,7.463416525322854,24.759592578352617,0.20733377273505038,6.237057984138895,0.0,-1.043736106954258,5.1354171323518205,5.81222041725224,-0.001995034036971947,-0.12240129553773857,0.0,448.32988877992005,449.66498192575426,448.5979430489408,448.20928809176644
3.900000000000003,-1.9639678180124687,7.7751415982012295,25.11069606387867,0.20774635379820872,6.229542824127378,0.0,-1.013304705283542,5.255166126263336,5.890687409940895,0.020429389082743766,-0.13166411245057497,0.0,474.9607144695855,474.23637323909577,472.95467090164635,474.67897493669864
3.960000000000003,-2.0239507103510475,8.093178498775476,25.462451926467182,0.20964077128232006,6.221218043126189,0.0,-0.9854824524321104,5.346094463033548,5.834710516556713,0.047673618967716755,-0.15921481689548958,0.0,433.74177769592205,431.4020061441148,431.82232431786446,434.11541506905394
4.020000000000002,-2.0820548536136907,8.41691533954432,25.81196042212723,0.2122830453946678,6.21185113779411,0.0,-0.9505315487022286,5.445224548888837,5.815501806541256,0.035542470605345856,-0.1505489502520742,0.0,444.2953857349634,444.98238975057546,444.78920115603677,443.79541231795463
4.080000000000001,-2.1379649331312773,8.746439529902654,26.159498765882653,0.21421256092945384,6.203125916069032,0.0,-0.9124161775723132,5.53896107267515,5.7692188007773835,0.02434793605398386,-0.13675898581179893,0.0,434.6546415728707,435.788681615532,436.7126170233627,435.77801556073064
4.14,-2.1914248351901824,9.081647371871203,26.504534343883936,0.215517384023709,6.194816461067157,0.0,-0.8688947098962767,5.634607349936736,5.7320351799242255,0.015959437667345602,-0.14219707984921306,0.0,438.4055840865383,437.93526883855986,439.1466015747611,438.45006827679026
4.199999999999998,-2.2420733827351103,9.422726710171869,26.84799569898107,0.21707148000847631,6.1865860918163325,0.0,-0.8186766952915664,5.734641055232586,5.716606840784619,0.04068806417116472,-0.12866132998369267,0.0,445.12564730591214,446.21475284306246,444.2057504971024,446.2296256479756
4.259999999999997,-2.289444291723241,9.770079325675734,27.191758338418847,0.21909125203629376,6.179469824749374,0.0,-0.7597032396471293,5.843760138577174,5.74177707429006,0.0134192642326939,-0.10369941771115815,0.0,457.4308405614819,459.40222294907187,459.9635661927732,457.7987822479548
4.319999999999996,-2.333671758280299,10.122893246986882,27.532158122098128,0.2194952336281668,6.173479543543255,0.0,-0.7140500939258541,5.916719459875788,5.6055440377382055,-0.01204271455960208,-0.09306359384065233,0.0,405.61149480344386,406.5561389527148,405.68969066943237,403.3962674748137
